"date","time","temp","pH","ORP","cond","depth","turb","HDO","HDO_sat","BP","battery","TDS","pH_mV","date_time","transect_ID","SourceFile.x","SourceFile.y","time_diff_sec","meters_per_sec","date_time_start","date_time_end","direction_fish","seconds_moved","meters_moved"
"14-Feb-2025","10:50:00",25.97,7.95,389.5,150.5,1.43,15.33,6.46,96.6,631.2,8.44,96.3,-35,2025-02-14 10:50:00,"pap_6","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_104228.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_105401.jpg",693,0.721500721500722,2025-02-14 10:42:28,"14-Feb-2025 10:54:01","from coast",452,326.118326118326
"14-Feb-2025","10:51:00",26.07,7.97,387.8,151.4,1.06,15.46,6.61,98.9,631.2,8.56,96.9,-36.1,2025-02-14 10:51:00,"pap_6","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_104228.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_105401.jpg",693,0.721500721500722,2025-02-14 10:42:28,"14-Feb-2025 10:54:01","from coast",512,369.408369408369
"14-Feb-2025","10:52:00",26.07,8.06,384.4,150.1,0.86,14.61,6.74,100.8,631.2,8.54,96,-40.9,2025-02-14 10:52:00,"pap_6","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_104228.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_105401.jpg",693,0.721500721500722,2025-02-14 10:42:28,"14-Feb-2025 10:54:01","from coast",572,412.698412698413
"14-Feb-2025","10:53:00",26.04,8.04,383.1,148.3,1.21,15.51,6.76,101.2,631.2,8.43,94.9,-39.9,2025-02-14 10:53:00,"pap_6","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_104228.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_105401.jpg",693,0.721500721500722,2025-02-14 10:42:28,"14-Feb-2025 10:54:01","from coast",632,455.988455988456
"14-Feb-2025","10:54:00",26.05,8.03,381.2,148.4,1.03,14.59,6.72,100.6,631.2,8.39,95,-39.4,2025-02-14 10:54:00,"pap_6","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_104228.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_105401.jpg",693,0.721500721500722,2025-02-14 10:42:28,"14-Feb-2025 10:54:01","from coast",692,499.278499278499
"14-Feb-2025","11:43:00",25.84,8.16,369.9,127.6,1.02,13.31,6.35,94.6,631.2,8.23,81.6,-46.1,2025-02-14 11:43:00,"tree_6","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_114211.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_115051.jpg",520,0.961538461538462,2025-02-14 11:42:11,"14-Feb-2025 11:50:51","from coast",49,47.1153846153846
"14-Feb-2025","11:44:00",26.13,8.38,361,128.4,0.84,13.66,6.7,100.4,631.2,8.53,82.2,-57.8,2025-02-14 11:44:00,"tree_6","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_114211.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_115051.jpg",520,0.961538461538462,2025-02-14 11:42:11,"14-Feb-2025 11:50:51","from coast",109,104.807692307692
"14-Feb-2025","11:45:00",26.35,8.36,356.6,129.3,0.83,13.62,6.79,102.2,631.2,8.41,82.7,-56.6,2025-02-14 11:45:00,"tree_6","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_114211.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_115051.jpg",520,0.961538461538462,2025-02-14 11:42:11,"14-Feb-2025 11:50:51","from coast",169,162.5
"14-Feb-2025","11:46:00",26.46,8.4,353,129,0.83,14.32,6.84,103.2,631.2,8.49,82.5,-58.8,2025-02-14 11:46:00,"tree_6","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_114211.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_115051.jpg",520,0.961538461538462,2025-02-14 11:42:11,"14-Feb-2025 11:50:51","from coast",229,220.192307692308
"14-Feb-2025","11:47:00",26.53,8.4,350.5,129.1,0.85,13.73,6.9,104.1,631.2,8.51,82.6,-58.9,2025-02-14 11:47:00,"tree_6","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_114211.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_115051.jpg",520,0.961538461538462,2025-02-14 11:42:11,"14-Feb-2025 11:50:51","from coast",289,277.884615384615
"14-Feb-2025","11:48:00",26.27,8.59,341.9,128.3,1.02,14.59,7.3,109.6,631.2,8.51,82.1,-68.6,2025-02-14 11:48:00,"tree_6","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_114211.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_115051.jpg",520,0.961538461538462,2025-02-14 11:42:11,"14-Feb-2025 11:50:51","from coast",349,335.576923076923
"14-Feb-2025","11:49:00",26.37,8.62,336,128.7,1.03,15.17,7.39,111.3,631.2,8.49,82.4,-70.6,2025-02-14 11:49:00,"tree_6","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_114211.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_115051.jpg",520,0.961538461538462,2025-02-14 11:42:11,"14-Feb-2025 11:50:51","from coast",409,393.269230769231
"14-Feb-2025","11:50:00",26.4,8.64,332.2,129.2,1.03,15.46,7.42,111.7,631.2,8.51,82.7,-71.4,2025-02-14 11:50:00,"tree_6","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_114211.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_115051.jpg",520,0.961538461538462,2025-02-14 11:42:11,"14-Feb-2025 11:50:51","from coast",469,450.961538461538
"14-Feb-2025","11:57:00",26.64,8.31,348.6,134.5,0.93,21.03,6.74,102,631.2,8.36,86.1,-54.2,2025-02-14 11:57:00,"tree_5","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_115631.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_120530.jpg",539,0.927643784786642,2025-02-14 11:56:31,"14-Feb-2025 12:05:30","from coast",29,26.9016697588126
"14-Feb-2025","11:58:00",26.69,8.46,339,134,0.88,18.36,7.26,109.9,631.2,8.44,85.7,-61.9,2025-02-14 11:58:00,"tree_5","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_115631.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_120530.jpg",539,0.927643784786642,2025-02-14 11:56:31,"14-Feb-2025 12:05:30","from coast",89,82.5602968460111
"14-Feb-2025","11:59:00",26.53,8.38,339.6,134.2,0.93,20.51,6.71,101.4,631.2,8.43,85.9,-57.9,2025-02-14 11:59:00,"tree_5","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_115631.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_120530.jpg",539,0.927643784786642,2025-02-14 11:56:31,"14-Feb-2025 12:05:30","from coast",149,138.21892393321
"14-Feb-2025","12:00:00",26.34,8.26,338.3,135,0.94,21.01,6.86,103.2,631.2,8.43,86.4,-51.6,2025-02-14 12:00:00,"tree_5","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_115631.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_120530.jpg",539,0.927643784786642,2025-02-14 11:56:31,"14-Feb-2025 12:05:30","from coast",209,193.877551020408
"14-Feb-2025","12:01:00",26.3,8.18,340.2,134.3,0.93,21.19,6.44,96.8,631.2,8.41,85.9,-47.2,2025-02-14 12:01:00,"tree_5","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_115631.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_120530.jpg",539,0.927643784786642,2025-02-14 11:56:31,"14-Feb-2025 12:05:30","from coast",269,249.536178107607
"14-Feb-2025","12:02:00",26.39,8.41,332.9,133.9,0.91,18.37,7.1,106.9,631.2,8.41,85.7,-59.1,2025-02-14 12:02:00,"tree_5","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_115631.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_120530.jpg",539,0.927643784786642,2025-02-14 11:56:31,"14-Feb-2025 12:05:30","from coast",329,305.194805194805
"14-Feb-2025","12:03:00",26.13,8.05,342,133.5,0.85,22.88,5.59,83.8,631.2,8.43,85.4,-40.4,2025-02-14 12:03:00,"tree_5","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_115631.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_120530.jpg",539,0.927643784786642,2025-02-14 11:56:31,"14-Feb-2025 12:05:30","from coast",389,360.853432282004
"14-Feb-2025","12:04:00",26.31,8.24,339.1,133.8,0.86,20.58,6.24,93.9,631.2,8.39,85.6,-50.1,2025-02-14 12:04:00,"tree_5","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_115631.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_120530.jpg",539,0.927643784786642,2025-02-14 11:56:31,"14-Feb-2025 12:05:30","from coast",449,416.512059369202
"14-Feb-2025","12:05:00",26.17,8.13,341.7,133.7,0.94,21.5,6.2,93.1,631.2,8.39,85.6,-44.5,2025-02-14 12:05:00,"tree_5","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_115631.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_14FEB2025/Sorted Videos and Photos/20250214_120530.jpg",539,0.927643784786642,2025-02-14 11:56:31,"14-Feb-2025 12:05:30","from coast",509,472.170686456401
"19-Feb-2025","10:42:00",26.82,7.34,437,137,0.69,29.47,5.51,83.6,631.2,8.54,87.7,-3.1,2025-02-19 10:42:00,"pap_1","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_19FEB2025/Sorted Videos and Photos/20250219_104103.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_19FEB2025/Sorted Videos and Photos/20250219_104917.jpg",494,1.01214574898785,2025-02-19 10:41:03,"19-Feb-2025 10:49:17","from coast",57,57.6923076923077
"19-Feb-2025","10:43:00",26.89,8.24,401.3,137.2,0.67,36.4,7.04,107,631.2,8.43,87.8,-50.5,2025-02-19 10:43:00,"pap_1","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_19FEB2025/Sorted Videos and Photos/20250219_104103.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_19FEB2025/Sorted Videos and Photos/20250219_104917.jpg",494,1.01214574898785,2025-02-19 10:41:03,"19-Feb-2025 10:49:17","from coast",117,118.421052631579
"19-Feb-2025","10:44:00",26.64,8.66,373.5,130.7,0.84,25.15,9.29,140.6,631.2,8.31,83.6,-72.4,2025-02-19 10:44:00,"pap_1","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_19FEB2025/Sorted Videos and Photos/20250219_104103.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_19FEB2025/Sorted Videos and Photos/20250219_104917.jpg",494,1.01214574898785,2025-02-19 10:41:03,"19-Feb-2025 10:49:17","from coast",177,179.14979757085
"19-Feb-2025","10:45:00",26.51,8.78,362.4,128.8,0.91,26.87,9.03,136.2,631.2,8.29,82.4,-78.9,2025-02-19 10:45:00,"pap_1","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_19FEB2025/Sorted Videos and Photos/20250219_104103.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_19FEB2025/Sorted Videos and Photos/20250219_104917.jpg",494,1.01214574898785,2025-02-19 10:41:03,"19-Feb-2025 10:49:17","from coast",237,239.878542510121
"19-Feb-2025","10:46:00",26.56,8.97,352.1,130.4,0.91,37.93,9.5,143.5,631.2,8.33,83.5,-89.1,2025-02-19 10:46:00,"pap_1","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_19FEB2025/Sorted Videos and Photos/20250219_104103.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_19FEB2025/Sorted Videos and Photos/20250219_104917.jpg",494,1.01214574898785,2025-02-19 10:41:03,"19-Feb-2025 10:49:17","from coast",297,300.607287449393
"19-Feb-2025","10:47:00",26.58,9,343.9,125.4,0.87,28.31,10.25,154.9,631.2,8.51,80.3,-90.7,2025-02-19 10:47:00,"pap_1","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_19FEB2025/Sorted Videos and Photos/20250219_104103.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_19FEB2025/Sorted Videos and Photos/20250219_104917.jpg",494,1.01214574898785,2025-02-19 10:41:03,"19-Feb-2025 10:49:17","from coast",357,361.336032388664
"19-Feb-2025","10:48:00",26.56,8.98,339.7,122.6,0.9,20.38,9.4,142,631.2,8.23,78.4,-89.5,2025-02-19 10:48:00,"pap_1","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_19FEB2025/Sorted Videos and Photos/20250219_104103.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_19FEB2025/Sorted Videos and Photos/20250219_104917.jpg",494,1.01214574898785,2025-02-19 10:41:03,"19-Feb-2025 10:49:17","from coast",417,422.064777327935
"19-Feb-2025","10:49:00",26.64,9.18,328,122.8,0.85,29.07,10.11,152.9,631.2,8.14,78.6,-100.1,2025-02-19 10:49:00,"pap_1","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_19FEB2025/Sorted Videos and Photos/20250219_104103.jpg","/Users/joycevriesema/Library/CloudStorage/GoogleDrive-j.vriesema.1@student.rug.nl/.shortcut-targets-by-id/1siXV0T2vKuXT_W5l-u1rm5aMLGcwJOad/2025_LakeFishBirdTransects_SLVC/Fish Videos and Water Photos/SLVC_19FEB2025/Sorted Videos and Photos/20250219_104917.jpg",494,1.01214574898785,2025-02-19 10:41:03,"19-Feb-2025 10:49:17","from coast",477,482.793522267206
